Date,Open,High,Low,Close,Adj Close,Volume,Days
2018-05-25,274.049988,274.76001,273.459991,273.980011,251.479187,3327200,69
2018-05-29,272.160004,273.029999,269.619995,270.929993,248.679611,4176600,70
2018-05-30,272.450012,274.98999,272.299988,274.549988,252.00235,3904700,71
2018-05-31,274.089996,274.350006,272.140015,272.730011,250.331818,4633600,72
2018-06-01,274.320007,275.850006,274.269989,275.529999,252.901932,3247400,73
2018-06-04,276.399994,277.100006,276.190002,276.809998,254.076721,3088500,74
2018-06-05,276.929993,277.450012,276.100006,277.059998,254.306213,1810300,75
2018-06-06,277.730011,279.470001,277.01001,279.440002,256.490723,4836800,76
2018-06-07,279.899994,280.23999,278.269989,279.26001,256.325592,3081200,77
2018-06-08,278.779999,280.179993,278.600006,280.040009,257.041443,4139000,78
2018-06-11,280.339996,281.329987,280.25,280.51001,257.47287,2486100,79
2018-06-12,281.029999,281.290009,280.149994,280.890015,257.821716,3515500,80
2018-06-13,281.130005,281.440002,279.76001,279.920013,256.931396,3091200,81
2018-06-14,280.910004,281.279999,280.029999,280.709991,257.656433,3629100,82
2018-06-15,279.839996,280.700012,278.549988,280.309998,257.289307,5039000,83
2018-06-18,278.679993,279.910004,278.140015,279.700012,256.72937,3112600,84
2018-06-19,277.190002,278.929993,276.690002,278.670013,255.784027,4216500,85
2018-06-20,279.480011,279.910004,278.779999,279.25,256.316376,2562900,86
2018-06-21,279.149994,279.149994,276.839996,277.320007,254.544846,2569000,87
2018-06-22,278.890015,278.959991,277.660004,277.890015,255.068069,2197900,88
2018-06-25,276.600006,276.76001,272.230011,274.100006,251.58931,5407400,89
2018-06-26,273.5,274.399994,272.640015,273.470001,252.189651,2690800,90
2018-06-27,274.079987,275.709991,271.029999,271.119995,250.022568,6335400,91
2018-06-28,271.079987,273.609985,270.320007,272.820007,251.590271,5285700,92
2018-06-29,273.98999,275.540009,273.049988,273.049988,251.802338,7694400,93
2018-07-02,271.359985,273.940002,271.100006,273.820007,252.512421,4579700,94
2018-07-03,274.75,274.859985,272.290009,272.730011,251.507263,1367800,95
2018-07-05,274.049988,275.070007,272.829987,275.070007,253.665146,2605600,96
2018-07-06,275.029999,277.73999,274.619995,277.209991,255.638565,2942200,97
2018-07-09,278.450012,279.859985,278.420013,279.809998,258.036285,4775400,98
2018-07-10,280.200012,280.950012,280.01001,280.829987,258.976929,3426800,99
2018-07-11,279.070007,279.970001,278.450012,278.73999,257.049561,3781200,100
2018-07-12,280.179993,281.359985,279.540009,281.140015,259.262817,3444900,101
2018-07-13,281.119995,281.890015,280.600006,281.429993,259.530182,3122700,102
2018-07-16,281.600006,281.73999,280.799988,281.329987,259.438019,2224100,103
2018-07-17,280.399994,282.869995,280.359985,282.470001,260.489319,2322300,104
2018-07-18,282.549988,283.149994,282.01001,283.089996,261.061005,3603800,105
2018-07-19,282.269989,282.690002,281.420013,281.920013,259.982178,3220900,106
2018-07-20,281.709991,282.429993,281.450012,281.619995,259.705414,4868600,107
2018-07-23,281.399994,282.399994,280.980011,282.140015,260.185028,1879900,108
2018-07-24,283.720001,284.529999,282.609985,283.549988,261.485199,2253000,109
2018-07-25,283.350006,286.380005,283.269989,286.179993,263.910675,3297300,110
2018-07-26,285.179993,286.109985,285.079987,285.190002,262.997589,4088800,111
2018-07-27,285.700012,285.799988,282.359985,283.359985,261.31012,2798100,112
2018-07-30,283.470001,283.649994,281.309998,281.769989,259.843781,4929600,113
2018-07-31,282.829987,283.98999,282.350006,283.279999,261.236298,3589000,114
2018-08-01,283.459991,284.100006,282.109985,282.880005,260.867462,2679900,115
2018-08-02,281.350006,284.559998,281.119995,284.230011,262.112396,2327600,116
2018-08-03,284.529999,285.649994,284.320007,285.549988,263.329559,2257900,117
2018-08-06,285.549988,286.98999,285.200012,286.649994,264.344025,2988500,118
2018-08-07,287.429993,288.019989,287.25,287.470001,265.10022,5084500,119
2018-08-08,287.410004,287.940002,286.970001,287.369995,265.008026,3483800,120
2018-08-09,287.51001,287.98999,286.940002,287.109985,264.76825,2385500,121
2018-08-10,285.429993,286.040009,284.359985,285.070007,262.886902,3290500,122
2018-08-13,285.470001,286.170013,283.769989,284.109985,262.001709,3349700,123
2018-08-14,284.929993,286.160004,284.5,285.929993,263.680054,3217200,124
2018-08-15,284.369995,284.470001,282.149994,283.649994,261.577515,3848900,125
2018-08-16,285.369995,287.070007,285.369995,286.100006,263.836853,3367800,126
2018-08-17,285.869995,287.589996,285.399994,287.040009,264.703766,2975900,127
2018-08-20,287.600006,288.01001,287.070007,287.73999,265.349182,1853200,128
2018-08-21,288.309998,289.359985,288.130005,288.230011,265.801147,2667500,129
2018-08-22,287.910004,288.790009,287.600006,288.220001,265.791901,2124500,130
2018-08-23,287.970001,288.970001,287.470001,287.730011,265.339996,3325300,131
2018-08-24,288.480011,289.720001,288.420013,289.519989,266.990723,2451900,132
2018-08-27,290.899994,291.970001,290.730011,291.809998,269.102478,3759500,133
2018-08-28,292.390015,292.48999,291.470001,291.890015,269.17627,3556400,134
2018-08-29,292.25,293.829987,291.959991,293.540009,270.697906,2806000,135
2018-08-30,293,293.459991,291.700012,292.290009,269.545135,4669400,136
2018-08-31,291.929993,292.899994,291.369995,292.440002,269.683502,4983200,137
2018-09-04,291.940002,292.290009,290.76001,291.950012,269.231628,3480500,138
2018-09-05,291.5,291.700012,289.950012,291.160004,268.503082,7530000,139
2018-09-06,291.190002,291.570007,289.049988,290.309998,267.719238,3838800,140
2018-09-07,289,290.769989,288.769989,289.600006,267.064484,5450700,141
2018-09-10,290.820007,291.109985,289.940002,290.25,267.663879,2767500,142
2018-09-11,289.399994,291.619995,289.029999,291.220001,268.558472,3015600,143
2018-09-12,291.130005,291.859985,290.299988,291.23999,268.576874,2634400,144
2018-09-13,292.390015,293.119995,292.089996,292.920013,270.12616,1818000,145
2018-09-14,293.160004,293.359985,292.100006,292.910004,270.116974,2616900,146
2018-09-17,292.910004,292.940002,291.119995,291.440002,268.761292,2466900,147
2018-09-18,291.660004,293.690002,291.660004,293.070007,270.264496,2520100,148
2018-09-19,293.029999,293.799988,292.950012,293.279999,270.458099,2354100,149
2018-09-20,294.73999,296.070007,294.630005,295.76001,272.745148,3987700,150
2018-09-21,296.570007,296.690002,295.26001,295.359985,272.376251,3918800,151
2018-09-24,294.790009,294.940002,293.799988,294.470001,271.555573,3412700,152
2018-09-25,294.970001,295.070007,293.920013,294.160004,271.269653,3341900,153
2018-09-26,293.040009,294.410004,291.579987,292.019989,270.470367,4082400,154
2018-09-27,292.570007,294.070007,291.929993,292.820007,271.211273,2628200,155
2018-09-28,292.149994,293.440002,292.100006,292.730011,271.12793,5172100,156
2018-10-01,294.299988,295.100006,293.160004,293.869995,272.183746,3455400,157
2018-10-02,293.730011,294.529999,293.320007,293.75,272.072693,2927500,158
2018-10-03,294.920013,295.399994,293.51001,293.950012,272.257904,3473900,159
2018-10-04,293.390015,293.420013,289.820007,291.73999,270.211029,3837300,160
2018-10-05,291.869995,292.440002,288.359985,289.929993,268.534515,4367900,161
2018-10-08,289.170013,290.359985,287.600006,289.940002,268.543823,5377400,162
2018-10-09,289.549988,291.01001,288.929993,289.589996,268.219604,5886800,163
2018-10-10,288.940002,288.98999,279.940002,280.25,259.568878,8209500,164
2018-10-11,279.230011,280.970001,272.399994,274.329987,254.085739,10570100,165
2018-10-12,278.829987,279.140015,274.390015,278.029999,257.512726,7286400,166
2018-10-15,277.589996,279.089996,276.369995,276.529999,256.123444,3517500,167
2018-10-16,278.649994,282.959991,278.130005,282.619995,261.764008,5113200,168
2018-10-17,282.549988,283.230011,279.630005,282.559998,261.708374,5944900,169
2018-10-18,281.470001,282.130005,277.019989,278.51001,257.957306,4418500,170
2018-10-19,279.26001,281.369995,277.589996,278.269989,257.735016,3043300,171
2018-10-22,279.059998,279.410004,276.440002,277.220001,256.762482,3852700,172
2018-10-23,272.959991,276.890015,270.609985,275.570007,255.234283,5541400,173
2018-10-24,275.390015,275.790009,266.640015,267.140015,247.426422,5209200,174
2018-10-25,269.369995,273.829987,268.200012,272.019989,251.946274,4590500,175
2018-10-26,267.869995,270.730011,264.23999,267.100006,247.389297,7153700,176
2018-10-29,270.839996,272.25,261.850006,265.609985,246.009216,6301500,177
2018-10-30,265.640015,270.119995,265.079987,269.859985,249.945587,9531100,178
2018-10-31,272.790009,275.23999,272.179993,272.76001,252.631653,7040700,179
2018-11-01,273.660004,275.76001,272.410004,275.420013,255.095352,3428700,180
2018-11-02,276.75,277.25,271.609985,273.890015,253.678329,3391900,181
2018-11-05,274.579987,276.040009,273.390015,275.570007,255.234283,5606200,182
2018-11-06,275.399994,277.339996,275.309998,277.160004,256.70694,2430900,183
2018-11-07,279.630005,283.230011,279.179993,283.130005,262.236389,7669100,184
2018-11-08,282.299988,283.329987,281.350006,282.519989,261.671387,7660600,185
2018-11-09,281.149994,281.339996,278.25,279.959991,259.300354,5327400,186
2018-11-12,279.25,279.51001,274.01001,274.51001,254.252563,3786800,187
2018-11-13,275.109985,277.369995,273.26001,274.109985,253.881989,5396800,188
2018-11-14,276.200012,276.649994,270.429993,272.209991,252.122238,4614900,189
2018-11-15,270.809998,275.570007,268.959991,274.959991,254.66925,6163900,190
2018-11-16,273.829987,276.730011,273.290009,275.73999,255.391678,3803900,191
2018-11-19,275.109985,275.369995,270.079987,271.130005,251.121902,3555700,192
2018-11-20,267.309998,268.959991,265.089996,266.100006,246.46315,6274100,193
2018-11-21,267.799988,269.089996,266.959991,266.959991,247.259644,4247100,194
2018-11-23,265.100006,266.76001,265.019989,265.309998,245.731415,1660900,195
2018-11-26,267.76001,269.529999,267.309998,269.470001,249.584351,3187200,196
2018-11-27,268.450012,270.350006,267.619995,270.320007,250.371704,4565100,197
2018-11-28,271.609985,276.630005,270.519989,276.630005,256.216034,5484700,198
2018-11-29,275.779999,277.630005,274.48999,276.070007,255.697388,4901300,199
2018-11-30,275.859985,278.380005,275.5,278,257.484924,7603600,200
2018-12-03,282.429993,282.579987,279.589996,281.369995,260.606232,5885800,201
2018-12-04,280.48999,280.929993,271.940002,272.529999,252.418579,6727800,202
2018-12-06,267.920013,271.970001,264.359985,271.820007,251.760986,8536300,203
2018-12-07,271.450012,273.269989,264.589996,265.600006,246.000031,6089100,204
2018-12-10,265.339996,267.119995,260.51001,266,246.370468,8522700,205
2018-12-11,269.609985,269.820007,264.410004,266.049988,246.416824,4526500,206
2018-12-12,269.480011,270.940002,267.350006,267.48999,247.750488,3879400,207
2018-12-13,268.440002,269.459991,266.070007,267.23999,247.518936,5215800,208
2018-12-14,264.899994,265.970001,261.75,262.399994,243.036102,6080500,209
2018-12-17,259.980011,261.109985,253.940002,255.649994,238.092682,9320600,210
2018-12-18,257.670013,258.350006,253.710007,255.619995,238.064758,10267600,211
2018-12-19,255.589996,259.829987,249.729996,251.740005,234.451218,13166500,212
2018-12-20,250.220001,251.940002,244.979996,247.429993,230.437195,13684400,213
2018-12-21,248.550003,251.410004,241.720001,242.350006,225.7061,14262700,214
2018-12-24,240.800003,242,236.039993,236.089996,219.875977,6419000,215
2018-12-26,237.729996,247.889999,235.460007,247.669998,230.660706,13154100,216
2018-12-27,244.330002,250.070007,240.669998,250.059998,232.886597,12693600,217
2018-12-28,251.029999,252.880005,247.949997,249.330002,232.506134,10856300,218
2018-12-31,251.039993,251.630005,248.990005,251.610001,234.632278,10117800,219
2019-01-02,247.539993,252.699997,247.419998,251.720001,234.734848,5980000,220
2019-01-03,249.789993,250.029999,245.080002,245.429993,228.869263,5831100,221
2019-01-04,249.059998,254.589996,248.639999,254.059998,236.916946,6430100,222
2019-01-07,254.240005,257.459991,253.210007,255.770004,238.511581,5961000,223
2019-01-08,258.380005,258.820007,255.520004,258.290009,240.861526,5348500,224
2019-01-09,259.089996,260.480011,257.720001,259.48999,241.98056,4097000,225
2019-01-10,257.820007,260.700012,257.079987,260.51001,242.931702,4325600,226
2019-01-11,259.23999,260.519989,258.570007,260.369995,242.801193,5111600,227
2019-01-14,258.399994,259.809998,257.950012,259.109985,241.62619,3709900,228
2019-01-15,259.369995,262.200012,259.369995,261.910004,244.237305,3781800,229
2019-01-16,262.359985,263.519989,262.160004,262.600006,244.880707,4387500,230
2019-01-17,261.619995,265.459991,261.519989,264.529999,246.680481,4446800,231
2019-01-18,266.559998,268.570007,265.700012,268.070007,249.981674,6994200,232
2019-01-22,266.369995,266.589996,262.640015,264.5,246.652512,5992300,233
2019-01-23,265.619995,266.339996,262.26001,264.880005,247.006882,6762400,234
2019-01-24,264.790009,265.769989,263.670013,265.140015,247.24939,3731700,235
2019-01-25,267.190002,268.269989,266.709991,267.5,249.450119,3333900,236
2019-01-28,265,265.410004,263.350006,265.350006,247.445145,4425100,237
2019-01-29,265.470001,266.089996,264.079987,264.980011,247.100098,4454100,238
2019-01-30,266.670013,270.119995,265.850006,269.230011,251.063385,5117200,239
2019-01-31,269.119995,272.029999,268.920013,271.549988,253.226807,6521800,240
2019-02-01,271.799988,272.839996,270.829987,271.700012,253.366699,3901800,241
2019-02-04,271.769989,273.670013,270.980011,273.649994,255.185104,2960200,242
2019-02-05,274.119995,275.079987,273.540009,274.820007,256.276184,4051300,243
2019-02-06,274.440002,274.980011,273.570007,274.410004,255.893799,3962600,244
2019-02-07,272.579987,273.179993,269.929993,271.829987,253.487915,6678000,245
2019-02-08,270.350006,272.149994,269.470001,272.130005,253.767639,2909300,246
2019-02-11,272.839996,273.149994,271.700012,272.279999,253.907501,2770300,247
2019-02-12,274.059998,276.200012,274,275.820007,257.20874,4285400,248
2019-02-13,276.720001,277.619995,276.25,276.660004,257.991974,2994400,249
2019-02-14,275.440002,277.309998,274.540009,276.029999,257.404541,7159700,250
2019-02-15,278.01001,279.160004,277.820007,279.160004,260.323334,4844200,251
2019-02-19,278.209991,280.299988,278.179993,279.549988,260.68692,4588400,252
2019-02-20,279.549988,280.630005,278.98999,280.089996,261.190491,5534300,253
2019-02-21,279.450012,279.790009,278.040009,279.209991,260.369965,3118300,254
2019-02-22,279.859985,281.079987,279.540009,280.820007,261.871277,4962900,255
2019-02-25,282.459991,283.059998,281.149994,281.26001,262.281647,4699300,256
2019-02-26,280.809998,282.019989,280.660004,281.049988,262.085815,4881300,257
2019-02-27,280.279999,281.309998,279.200012,280.910004,261.955261,3283800,258
2019-02-28,280.660004,281.179993,280.059998,280.320007,261.405029,4166100,259
2019-03-01,282.200012,282.619995,280.559998,282.309998,263.260742,4204000,260
2019-03-04,283.369995,283.570007,278.549988,281.160004,262.188416,4811800,261
2019-03-05,281.279999,281.48999,280.140015,280.799988,261.8526,2502400,262
2019-03-06,280.869995,280.880005,278.679993,279.01001,260.18338,3411700,263
2019-03-07,278.529999,278.660004,275.73999,276.76001,258.085266,4553800,264
2019-03-08,274.579987,276.329987,274.100006,276.200012,257.56308,5315800,265
2019-03-11,276.959991,280.350006,276.940002,280.209991,261.302399,3843700,266
2019-03-12,280.790009,281.799988,280.619995,281.200012,262.225677,2089500,267
2019-03-13,282.230011,284.130005,282.040009,283.149994,264.044067,2804600,268
2019-03-14,283.140015,283.600006,282.429993,283.01001,263.913544,2396400,269
2019-03-15,283.559998,285.209991,283.329987,284.279999,265.09787,3132400,270
2019-03-18,284.570007,285.670013,284.329987,285.410004,266.15152,3786200,271
2019-03-19,286.51001,287.399994,284.440002,285.540009,266.272827,5845600,272
2019-03-20,284.059998,285.380005,282.190002,283.390015,265.317841,4671800,273
2019-03-21,282.51001,287.070007,282.48999,286.570007,268.295074,3615200,274
2019-03-22,285.119995,285.709991,281.070007,281.160004,263.230072,6540600,275
2019-03-25,280.769989,282.079987,279.529999,280.910004,262.996033,4726400,276
2019-03-26,282.869995,284.089996,281.450012,282.959991,264.915253,4222700,277
2019-03-27,283.019989,283.660004,279.829987,281.579987,263.623199,3437000,278
2019-03-28,282.25,283.100006,280.959991,282.690002,264.662537,2380700,279
2019-03-29,284.309998,284.73999,283.029999,284.559998,266.413177,4331300,280
2019-04-01,286.640015,288.079987,286.350006,287.850006,269.493439,4170400,281
2019-04-02,287.970001,288.160004,287.040009,287.920013,269.55899,7162300,282
2019-04-03,289.25,289.700012,287.679993,288.440002,270.045776,3439000,283
2019-04-04,288.73999,289.390015,287.950012,289.130005,270.691803,3422400,284
2019-04-05,289.859985,290.559998,289.540009,290.450012,271.927673,3928500,285
2019-04-08,290.029999,290.850006,289.309998,290.769989,272.227264,2492300,286
2019-04-09,289.730011,290.019989,288.660004,289.269989,270.822876,3990400,287
2019-04-10,289.720001,290.339996,289.269989,290.220001,271.71225,2879200,288
2019-04-11,290.769989,290.779999,289.529999,290.200012,271.693573,2581400,289
2019-04-12,291.970001,292.440002,291.209991,292.160004,273.528595,2516100,290
2019-04-15,292.23999,292.309998,291.040009,291.920013,273.303864,3124800,291
2019-04-16,292.920013,292.980011,291.459991,292.140015,273.509827,3759000,292
2019-04-17,293.380005,293.390015,290.940002,291.369995,272.78894,4343000,293
2019-04-18,292.089996,292.279999,290.619995,292,273.378754,4367500,294
2019-04-22,291.130005,292.399994,291.040009,292.299988,273.659637,2879500,295
2019-04-23,292.649994,295.109985,292.399994,294.839996,276.037659,4574500,296
2019-04-24,294.75,295.140015,294.059998,294.220001,275.457245,2568500,297
2019-04-25,294.130005,294.76001,292.679993,294.040009,275.288727,1839000,298
2019-04-26,294.109985,295.5,293.209991,295.470001,276.627472,2160500,299
2019-04-29,295.51001,296.459991,295.410004,295.790009,276.927124,2986600,300
2019-04-30,295.48999,296.329987,293.910004,295.940002,277.067505,4549100,301
2019-05-01,296.730011,296.929993,293.769989,293.799988,275.063995,2952100,302
2019-05-02,293.640015,294.679993,291.48999,293.26001,274.558411,3279700,303
2019-05-03,294.790009,296.329987,294.570007,296.01001,277.133026,3160500,304
2019-05-06,291.220001,295.279999,290.880005,294.899994,276.093842,2792400,305
2019-05-07,292.130005,292.790009,287.75,289.910004,271.422028,5263000,306
2019-05-08,289.549988,291.380005,288.820007,289.519989,271.056854,5809800,307
2019-05-09,287.200012,289.23999,285.230011,288.720001,270.307922,4280900,308
2019-05-10,287.589996,290.899994,284.209991,290,271.506317,4329400,309
2019-05-13,284.309998,285.399994,281.839996,282.799988,264.765472,5831700,310
2019-05-14,283.910004,287.019989,283.75,285.320007,267.124786,3202800,311
2019-05-15,283.5,287.700012,283.25,287.029999,268.725739,3135500,312
2019-05-16,287.769989,291.170013,287.709991,289.559998,271.09436,3911200,313
2019-05-17,287.089996,290.540009,287.079987,287.899994,269.540192,3833300,314
2019-05-20,286.049988,287.369995,285.049988,285.980011,267.742737,2515800,315
2019-05-21,287.769989,288.859985,287.48999,288.480011,270.083282,3634900,316
2019-05-22,287.350006,288.600006,287.059998,287.649994,269.306213,3147400,317
2019-05-23,285.100006,285.109985,282.470001,284.059998,265.94516,4419100,318
2019-05-24,285.660004,286.119995,284.01001,284.76001,266.600494,1809900,319
2019-05-28,285.019989,286.079987,282.079987,282.079987,264.091339,2455600,320
2019-05-29,280.779999,281.200012,278.559998,280.23999,262.368713,6641200,321
2019-05-30,280.959991,281.920013,279.679993,280.869995,262.958527,3840000,322
2019-05-31,278.059998,278.959991,277.109985,277.299988,259.616211,5428400,323
2019-06-03,277.149994,278.390015,274.899994,276.380005,258.754913,5589700,324
2019-06-04,278.959991,282.579987,278.470001,282.440002,264.428406,3598900,325
2019-06-05,284.25,284.899994,282.209991,284.859985,266.694092,4673700,326
2019-06-06,285.209991,287.5,284.48999,286.76001,268.472931,4294500,327
2019-06-07,287.899994,290.829987,287.700012,289.670013,271.197388,3180200,328
2019-06-10,291.359985,292.809998,290.869995,291,272.442535,3862800,329
2019-06-11,293,293.420013,290.179993,290.950012,272.395721,2923100,330
2019-06-12,290.660004,291.25,289.829987,290.290009,271.777832,2310100,331
2019-06-13,291.399994,291.970001,290.630005,291.619995,273.02298,2305000,332
2019-06-14,291.309998,291.929993,290.399994,291.25,272.676544,2000100,333
2019-06-17,289.75,290.450012,289.410004,289.73999,272.929016,2511100,334
2019-06-18,291.630005,293.799988,291.25,292.450012,275.481812,4622700,335
2019-06-19,292.790009,293.890015,291.779999,293.23999,276.225922,7606200,336
2019-06-20,296.320007,296.570007,293.880005,296.019989,278.844635,4409000,337
2019-06-21,295.790009,297.200012,295.470001,295.570007,278.420837,3628100,338
2019-06-24,295.899994,296.269989,295.149994,295.269989,278.138123,3549200,339
2019-06-25,295.350006,295.410004,292.299988,292.410004,275.444122,2975600,340
2019-06-26,293.420013,293.98999,292.019989,292.079987,275.13327,4210200,341
2019-06-27,292.98999,293.730011,292.609985,293.279999,276.263702,2722100,342
2019-06-28,294.279999,295.209991,293.709991,294.75,277.648346,5751100,343
2019-07-01,298.369995,298.880005,296.019989,297.320007,280.069214,3919300,344
2019-07-02,297.290009,298.230011,296.369995,298.230011,280.926483,3786000,345
2019-07-03,298.890015,300.519989,298.75,300.480011,283.04599,1853800,346
2019-07-05,299.179993,300.359985,297.73999,300.100006,282.687988,2198200,347
2019-07-08,298.709991,299.049988,297.73999,298.549988,281.227875,2954400,348
2019-07-09,297.230011,299.26001,297.190002,299.029999,281.680054,1544300,349
2019-07-10,300.119995,301.390015,299.5,300.399994,282.97052,2498200,350
2019-07-11,301.049988,301.320007,299.929993,300.929993,283.469788,5142100,351
2019-07-12,301.609985,302.48999,301.26001,302.48999,284.939301,4346100,352
2019-07-15,302.859985,302.890015,301.970001,302.459991,284.911041,4400600,353
2019-07-16,302.410004,302.600006,301.190002,301.440002,283.950226,2233900,354
2019-07-17,301.470001,301.640015,299.480011,299.480011,282.103882,2142400,355
2019-07-18,298.890015,300.959991,298.420013,300.649994,283.205994,4370700,356
2019-07-19,301.779999,301.820007,298.690002,298.899994,281.557556,3510300,357
2019-07-22,299.329987,300.209991,298.769989,299.579987,282.19809,2571000,358
2019-07-23,300.910004,301.76001,299.959991,301.720001,284.213959,2209200,359
2019-07-24,300.940002,303.170013,300.829987,303.170013,285.579865,2390900,360
2019-07-25,302.709991,302.73999,300.829987,301.709991,284.204529,3671000,361
2019-07-26,302.5,303.980011,302.399994,303.769989,286.145081,2711600,362
2019-07-29,303.630005,303.679993,302.579987,303.220001,285.626953,2326300,363
2019-07-30,301.649994,302.899994,301.220001,302.480011,284.929901,4701600,364
2019-07-31,302.76001,302.940002,296.890015,299.230011,281.868469,8580600,365
2019-08-01,299.320007,302.600006,295.660004,296.519989,279.315704,10111600,366
2019-08-02,295.519989,295.809998,292.589996,294.420013,277.337555,7481100,367
2019-08-05,289.769989,289.850006,283.339996,285.570007,269.000946,6926000,368
2019-08-06,287.540009,289.690002,285.929993,289.380005,272.589996,5461900,369
